timestamp,symbol,open,high,low,close,volume,scenario
2024-01-02T14:30:00Z,SIM,100.0,100.082002,99.92,100.002,12000,churn_noise_1m
2024-01-02T14:31:00Z,SIM,100.002,100.123519,99.917193,100.038681,12350,churn_noise_1m
2024-01-02T14:32:00Z,SIM,100.038681,100.197583,99.949134,100.107974,12700,churn_noise_1m
2024-01-02T14:33:00Z,SIM,100.107974,100.300161,100.013847,100.205942,13050,churn_noise_1m
2024-01-02T14:34:00Z,SIM,100.205942,100.425702,100.107486,100.327128,13400,churn_noise_1m
2024-01-02T14:35:00Z,SIM,100.327128,100.56763,100.224685,100.465046,13750,churn_noise_1m
2024-01-02T14:36:00Z,SIM,100.465046,100.718911,100.359041,100.61275,14100,churn_noise_1m
2024-01-02T14:37:00Z,SIM,100.61275,100.87266,100.503687,100.763433,14450,churn_noise_1m
2024-01-02T14:38:00Z,SIM,100.763433,101.022698,100.651881,100.910983,14800,churn_noise_1m
2024-01-02T14:39:00Z,SIM,100.910983,101.164029,100.797571,101.050461,15150,churn_noise_1m
2024-01-02T14:40:00Z,SIM,101.050461,101.293169,100.93586,101.178424,15500,churn_noise_1m
2024-01-02T14:41:00Z,SIM,101.178424,101.408295,101.063333,101.293074,15850,churn_noise_1m
2024-01-02T14:42:00Z,SIM,101.293074,101.509203,101.178204,101.394219,16200,churn_noise_1m
2024-01-02T14:43:00Z,SIM,101.394219,101.59709,101.280276,101.483047,16550,churn_noise_1m
2024-01-02T14:44:00Z,SIM,101.483047,101.674169,101.370717,101.561752,16900,churn_noise_1m
2024-01-02T14:45:00Z,SIM,101.561752,101.743192,101.451683,101.633045,17250,churn_noise_1m
2024-01-02T14:46:00Z,SIM,101.633045,101.806909,101.525836,101.69963,17600,churn_noise_1m
2024-01-02T14:47:00Z,SIM,101.69963,101.867564,101.595819,101.763687,17950,churn_noise_1m
2024-01-02T14:48:00Z,SIM,101.763687,101.926453,101.663738,101.826442,18300,churn_noise_1m
2024-01-02T14:49:00Z,SIM,101.826442,101.98362,101.730738,101.887859,18650,churn_noise_1m
2024-01-02T14:50:00Z,SIM,101.887859,102.037722,101.796698,101.946509,12000,churn_noise_1m
2024-01-02T14:51:00Z,SIM,101.946509,102.086074,101.860096,101.999617,12350,churn_noise_1m
2024-01-02T14:52:00Z,SIM,101.999617,102.12497,101.917974,102.043291,12700,churn_noise_1m
2024-01-02T14:53:00Z,SIM,102.043291,102.159525,101.95671,102.072919,13050,churn_noise_1m
2024-01-02T14:54:00Z,SIM,102.072919,102.175091,101.98151,102.083672,13400,churn_noise_1m
2024-01-02T14:55:00Z,SIM,102.083672,102.179696,101.97507,102.071082,13750,churn_noise_1m
2024-01-02T14:56:00Z,SIM,102.071082,102.171407,101.931326,102.031612,14100,churn_noise_1m
2024-01-02T14:57:00Z,SIM,102.031612,102.135828,101.859011,101.963157,14450,churn_noise_1m
2024-01-02T14:58:00Z,SIM,101.963157,102.070771,101.757911,101.865422,14800,churn_noise_1m
2024-01-02T14:59:00Z,SIM,101.865422,101.975867,101.629809,101.740118,15150,churn_noise_1m
2024-01-02T15:00:00Z,SIM,101.740118,101.852769,101.47848,101.590966,15500,churn_noise_1m
2024-01-02T15:01:00Z,SIM,101.590966,101.705154,101.309482,101.423481,15850,churn_noise_1m
2024-01-02T15:02:00Z,SIM,101.423481,101.538511,101.129766,101.244592,16200,churn_noise_1m
2024-01-02T15:03:00Z,SIM,101.244592,101.359758,100.947142,101.0621,16550,churn_noise_1m
2024-01-02T15:04:00Z,SIM,101.0621,101.176701,100.769661,100.88406,16900,churn_noise_1m
2024-01-02T15:05:00Z,SIM,100.88406,100.997417,100.604977,100.718148,17250,churn_noise_1m
2024-01-02T15:06:00Z,SIM,100.718148,100.829614,100.459759,100.571062,17600,churn_noise_1m
2024-01-02T15:07:00Z,SIM,100.571062,100.680034,100.339199,100.448038,17950,churn_noise_1m
2024-01-02T15:08:00Z,SIM,100.448038,100.553969,100.24668,100.35251,18300,churn_noise_1m
2024-01-02T15:09:00Z,SIM,100.35251,100.454914,100.183616,100.285952,18650,churn_noise_1m
2024-01-02T15:10:00Z,SIM,100.285952,100.384414,100.149483,100.247908,12000,churn_noise_1m
2024-01-02T15:11:00Z,SIM,100.247908,100.342089,100.142033,100.236203,12350,churn_noise_1m
2024-01-02T15:12:00Z,SIM,100.236203,100.336966,100.146562,100.247315,12700,churn_noise_1m
2024-01-02T15:13:00Z,SIM,100.247315,100.361804,100.162384,100.276849,13050,churn_noise_1m
2024-01-02T15:14:00Z,SIM,100.276849,100.400431,100.196542,100.320089,13400,churn_noise_1m
2024-01-02T15:15:00Z,SIM,100.320089,100.457747,100.234928,100.372541,13750,churn_noise_1m
2024-01-02T15:16:00Z,SIM,100.372541,100.520402,100.282613,100.430422,14100,churn_noise_1m
2024-01-02T15:17:00Z,SIM,100.430422,100.58561,100.335914,100.491045,14450,churn_noise_1m
2024-01-02T15:18:00Z,SIM,100.491045,100.651913,100.392237,100.553044,14800,churn_noise_1m
2024-01-02T15:19:00Z,SIM,100.553044,100.719229,100.450306,100.616426,15150,churn_noise_1m
2024-01-02T15:20:00Z,SIM,100.616426,100.788729,100.510205,100.682439,15500,churn_noise_1m
2024-01-02T15:21:00Z,SIM,100.682439,100.862538,100.573253,100.753275,15850,churn_noise_1m
2024-01-02T15:22:00Z,SIM,100.753275,100.943312,100.641699,100.831649,16200,churn_noise_1m
2024-01-02T15:23:00Z,SIM,100.831649,101.033734,100.718302,100.920288,16550,churn_noise_1m
2024-01-02T15:24:00Z,SIM,100.920288,101.13599,100.805822,101.02141,16900,churn_noise_1m
2024-01-02T15:25:00Z,SIM,101.02141,101.251291,100.906499,101.136248,17250,churn_noise_1m
2024-01-02T15:26:00Z,SIM,101.136248,101.379486,101.021569,101.264661,17600,churn_noise_1m
2024-01-02T15:27:00Z,SIM,101.264661,101.51883,101.150888,101.4049,17950,churn_noise_1m
2024-01-02T15:28:00Z,SIM,101.4049,101.665922,101.292693,101.55355,18300,churn_noise_1m
2024-01-02T15:29:00Z,SIM,101.55355,101.815829,101.443536,101.705651,18650,churn_noise_1m
2024-01-02T15:30:00Z,SIM,101.705651,101.962399,101.598422,101.855013,12000,churn_noise_1m
2024-01-02T15:31:00Z,SIM,101.855013,102.098723,101.751109,101.994676,12350,churn_noise_1m
2024-01-02T15:32:00Z,SIM,101.994676,102.217706,101.894573,102.117483,12700,churn_noise_1m
2024-01-02T15:33:00Z,SIM,102.117483,102.312699,102.021585,102.216708,13050,churn_noise_1m
2024-01-02T15:34:00Z,SIM,102.216708,102.378104,102.125337,102.286671,13400,churn_noise_1m
2024-01-02T15:35:00Z,SIM,102.286671,102.409912,102.200056,102.323266,13750,churn_noise_1m
2024-01-02T15:36:00Z,SIM,102.323266,102.406351,102.241277,102.324361,14100,churn_noise_1m
2024-01-02T15:37:00Z,SIM,102.324361,102.411267,102.203122,102.289999,14450,churn_noise_1m
2024-01-02T15:38:00Z,SIM,102.289999,102.381686,102.130773,102.2224,14800,churn_noise_1m
2024-01-02T15:39:00Z,SIM,102.2224,102.318634,102.029604,102.125747,15150,churn_noise_1m
2024-01-02T15:40:00Z,SIM,102.125747,102.226199,101.905453,102.005787,15500,churn_noise_1m
2024-01-02T15:41:00Z,SIM,102.005787,102.110042,101.765174,101.86929,15850,churn_noise_1m
2024-01-02T15:42:00Z,SIM,101.86929,101.976861,101.616016,101.723433,16200,churn_noise_1m
2024-01-02T15:43:00Z,SIM,101.723433,101.833771,101.464994,101.575172,16550,churn_noise_1m
2024-01-02T15:44:00Z,SIM,101.575172,101.687676,101.318315,101.430659,16900,churn_noise_1m
2024-01-02T15:45:00Z,SIM,101.430659,101.544691,101.180916,101.294795,17250,churn_noise_1m
2024-01-02T15:46:00Z,SIM,101.294795,101.409691,101.056162,101.170918,17600,churn_noise_1m
2024-01-02T15:47:00Z,SIM,101.170918,101.285999,100.945733,101.06069,17950,churn_noise_1m
2024-01-02T15:48:00Z,SIM,101.06069,101.175277,100.849691,100.964169,18300,churn_noise_1m
2024-01-02T15:49:00Z,SIM,100.964169,101.077592,100.766729,100.880057,18650,churn_noise_1m
2024-01-02T15:50:00Z,SIM,100.880057,100.991666,100.694562,100.806089,12000,churn_noise_1m
2024-01-02T15:51:00Z,SIM,100.806089,100.915269,100.630409,100.739517,12350,churn_noise_1m
2024-01-02T15:52:00Z,SIM,100.739517,100.845698,100.571523,100.677639,12700,churn_noise_1m
2024-01-02T15:53:00Z,SIM,100.677639,100.78031,100.515689,100.618299,13050,churn_noise_1m
2024-01-02T15:54:00Z,SIM,100.618299,100.717015,100.461646,100.560306,13400,churn_noise_1m
2024-01-02T15:55:00Z,SIM,100.560306,100.654702,100.409381,100.503724,13750,churn_noise_1m
