timestamp,symbol,open,high,low,close,volume,scenario
2024-01-02T14:30:00Z,SIM,100.0,100.088006,99.92,100.008,12000,liquidity_gap_1m
2024-01-02T14:31:00Z,SIM,100.008,100.116504,99.925502,100.033984,12350,liquidity_gap_1m
2024-01-02T14:32:00Z,SIM,100.033984,100.161876,99.949023,100.076878,12700,liquidity_gap_1m
2024-01-02T14:33:00Z,SIM,100.076878,100.222018,99.989538,100.134628,13050,liquidity_gap_1m
2024-01-02T14:34:00Z,SIM,100.134628,100.294041,100.045043,100.204393,13400,liquidity_gap_1m
2024-01-02T14:35:00Z,SIM,100.204393,100.374518,100.112742,100.282796,13750,liquidity_gap_1m
2024-01-02T14:36:00Z,SIM,100.282796,100.459798,100.189303,100.366227,14100,liquidity_gap_1m
2024-01-02T14:37:00Z,SIM,100.366227,100.546309,100.271155,100.451156,14450,liquidity_gap_1m
2024-01-02T14:38:00Z,SIM,100.451156,100.630855,100.354801,100.534421,14800,liquidity_gap_1m
2024-01-02T14:39:00Z,SIM,100.534421,100.71086,100.43711,100.613473,15150,liquidity_gap_1m
2024-01-02T14:40:00Z,SIM,100.613473,100.784534,100.515553,100.686543,15500,liquidity_gap_1m
2024-01-02T14:41:00Z,SIM,100.686543,100.850947,100.588373,100.752713,15850,liquidity_gap_1m
2024-01-02T14:42:00Z,SIM,100.752713,100.910004,100.65466,100.811894,16200,liquidity_gap_1m
2024-01-02T14:43:00Z,SIM,100.811894,100.962332,100.71432,100.864708,16550,liquidity_gap_1m
2024-01-02T14:44:00Z,SIM,100.864708,101.00908,100.767966,100.912292,16900,liquidity_gap_1m
2024-01-02T14:45:00Z,SIM,100.912292,101.051669,100.816714,100.956049,17250,liquidity_gap_1m
2024-01-02T14:46:00Z,SIM,100.956049,101.091519,100.861943,100.997374,17600,liquidity_gap_1m
2024-01-02T14:47:00Z,SIM,100.997374,101.129788,100.905015,101.037392,17950,liquidity_gap_1m
2024-01-02T14:48:00Z,SIM,101.037392,101.167144,100.947018,101.076734,18300,liquidity_gap_1m
2024-01-02T14:49:00Z,SIM,101.076734,101.203609,100.988543,101.115384,18650,liquidity_gap_1m
2024-01-02T14:50:00Z,SIM,101.115384,101.238495,101.029526,101.152605,12000,liquidity_gap_1m
2024-01-02T14:51:00Z,SIM,101.152605,101.27042,101.069185,101.186971,12350,liquidity_gap_1m
2024-01-02T14:52:00Z,SIM,101.186971,101.297478,101.105999,101.216483,12700,liquidity_gap_1m
2024-01-02T14:53:00Z,SIM,101.216483,101.322304,101.132965,101.238768,13050,liquidity_gap_1m
2024-01-02T14:54:00Z,SIM,101.238768,101.337364,101.152762,101.251348,13400,liquidity_gap_1m
2024-01-02T14:55:00Z,SIM,101.251348,101.340308,101.162963,101.251923,13750,liquidity_gap_1m
2024-01-02T14:56:00Z,SIM,101.251923,101.342526,101.14808,101.238671,14100,liquidity_gap_1m
2024-01-02T14:57:00Z,SIM,101.238671,101.331285,101.117913,101.210501,14450,liquidity_gap_1m
2024-01-02T14:58:00Z,SIM,101.210501,101.304874,101.072912,101.167245,14800,liquidity_gap_1m
2024-01-02T14:59:00Z,SIM,101.167245,101.263088,101.013973,101.109762,15150,liquidity_gap_1m
2024-01-02T15:00:00Z,SIM,101.109762,101.206758,100.943014,101.039943,15500,liquidity_gap_1m
2024-01-02T15:01:00Z,SIM,101.039943,101.13775,100.862876,100.960606,15850,liquidity_gap_1m
2024-01-02T15:02:00Z,SIM,100.960606,101.058867,100.777124,100.875302,16200,liquidity_gap_1m
2024-01-02T15:03:00Z,SIM,100.875302,100.973655,100.689777,100.788045,16550,liquidity_gap_1m
2024-01-02T15:04:00Z,SIM,100.788045,100.886129,100.604995,100.702997,16900,liquidity_gap_1m
2024-01-02T15:05:00Z,SIM,100.702997,100.800458,100.526749,100.624134,17250,liquidity_gap_1m
2024-01-02T15:06:00Z,SIM,100.624134,100.720636,100.458509,100.554945,17600,liquidity_gap_1m
2024-01-02T15:07:00Z,SIM,100.554945,100.650172,100.402993,100.498167,0,liquidity_gap_1m
2024-01-02T15:08:00Z,SIM,100.498167,100.591832,100.361982,100.455607,18300,liquidity_gap_1m
2024-01-02T15:09:00Z,SIM,100.455607,100.547454,100.336233,100.428054,18650,liquidity_gap_1m
2024-01-02T15:10:00Z,SIM,100.428054,100.517864,100.325494,100.415292,12000,liquidity_gap_1m
2024-01-02T15:11:00Z,SIM,100.415292,100.5038,100.327698,100.416205,12350,liquidity_gap_1m
2024-01-02T15:12:00Z,SIM,100.416205,100.514223,100.330962,100.428969,12700,liquidity_gap_1m
2024-01-02T15:13:00Z,SIM,100.428969,100.534123,100.346167,100.451304,13050,liquidity_gap_1m
2024-01-02T15:14:00Z,SIM,100.451304,100.561187,100.370898,100.480758,13400,liquidity_gap_1m
2024-01-02T15:15:00Z,SIM,100.480758,100.597955,100.397826,100.514995,13750,liquidity_gap_1m
2024-01-02T15:16:00Z,SIM,100.514995,100.637493,100.429583,100.552049,14100,liquidity_gap_1m
2024-01-02T15:17:00Z,SIM,100.552049,100.678351,100.464254,100.590522,14450,liquidity_gap_1m
2024-01-02T15:18:00Z,SIM,100.590522,100.719771,100.500492,100.629706,14800,liquidity_gap_1m
2024-01-02T15:19:00Z,SIM,100.629706,100.761712,100.537633,100.669603,15150,liquidity_gap_1m
2024-01-02T15:20:00Z,SIM,100.669603,100.80478,100.57572,100.710859,15500,liquidity_gap_1m
