timestamp,symbol,open,high,low,close,volume,scenario
2024-01-02T14:30:00Z,SIM,100.0,100.11803,99.92,100.038,12000,trend_up_30m
2024-01-02T15:00:00Z,SIM,100.038,100.182429,99.954765,100.099143,12350,trend_up_30m
2024-01-02T15:30:00Z,SIM,100.099143,100.268569,100.012716,100.18207,12700,trend_up_30m
2024-01-02T16:00:00Z,SIM,100.18207,100.373768,100.092557,100.284163,13050,trend_up_30m
2024-01-02T16:30:00Z,SIM,100.284163,100.494327,100.191733,100.401788,13400,trend_up_30m
2024-01-02T17:00:00Z,SIM,100.401788,100.625858,100.306668,100.530616,13750,trend_up_30m
2024-01-02T17:30:00Z,SIM,100.530616,100.763666,100.433091,100.666011,14100,trend_up_30m
2024-01-02T18:00:00Z,SIM,100.666011,100.903158,100.566419,100.80343,14450,trend_up_30m
2024-01-02T18:30:00Z,SIM,100.80343,101.040211,100.702151,100.938797,14800,trend_up_30m
2024-01-02T19:00:00Z,SIM,100.938797,101.171496,100.836251,101.068819,15150,trend_up_30m
2024-01-02T19:30:00Z,SIM,101.068819,101.294692,100.965453,101.191201,15500,trend_up_30m
2024-01-02T20:00:00Z,SIM,101.191201,101.408585,101.08748,101.304748,15850,trend_up_30m
2024-01-02T20:30:00Z,SIM,101.304748,101.513041,101.201145,101.409331,16200,trend_up_30m
2024-01-02T21:00:00Z,SIM,101.409331,101.608855,101.306315,101.505742,16550,trend_up_30m
2024-01-02T21:30:00Z,SIM,101.505742,101.697504,101.40377,101.595442,16900,trend_up_30m
2024-01-02T22:00:00Z,SIM,101.595442,101.780818,101.494946,101.680239,17250,trend_up_30m
2024-01-02T22:30:00Z,SIM,101.680239,101.860632,101.581618,101.761932,17600,trend_up_30m
2024-01-02T23:00:00Z,SIM,101.761932,101.938438,101.665545,101.841975,17950,trend_up_30m
2024-01-02T23:30:00Z,SIM,101.841975,102.015101,101.748133,101.921186,18300,trend_up_30m
2024-01-03T00:00:00Z,SIM,101.921186,102.09065,101.830145,101.99954,18650,trend_up_30m
2024-01-03T00:30:00Z,SIM,101.99954,102.164189,101.9115,102.076083,12000,trend_up_30m
2024-01-03T01:00:00Z,SIM,102.076083,102.233923,101.991181,102.148961,12350,trend_up_30m
2024-01-03T01:30:00Z,SIM,102.148961,102.297376,102.067213,102.215574,12700,trend_up_30m
2024-01-03T02:00:00Z,SIM,102.215574,102.357962,102.130499,102.272839,13050,trend_up_30m
2024-01-03T02:30:00Z,SIM,102.272839,102.405892,102.184507,102.317521,13400,trend_up_30m
2024-01-03T03:00:00Z,SIM,102.317521,102.438099,102.226074,102.346625,13750,trend_up_30m
2024-01-03T03:30:00Z,SIM,102.346625,102.452134,102.252269,102.357768,14100,trend_up_30m
2024-01-03T04:00:00Z,SIM,102.357768,102.454763,102.25253,102.349517,14450,trend_up_30m
2024-01-03T04:30:00Z,SIM,102.349517,102.448824,102.22236,102.321641,14800,trend_up_30m
2024-01-03T05:00:00Z,SIM,102.321641,102.422887,102.174049,102.275249,15150,trend_up_30m
2024-01-03T05:30:00Z,SIM,102.275249,102.378018,102.110086,102.212792,15500,trend_up_30m
2024-01-03T06:00:00Z,SIM,102.212792,102.31664,102.034158,102.13793,15850,trend_up_30m
2024-01-03T06:30:00Z,SIM,102.13793,102.242394,101.950903,102.055282,16200,trend_up_30m
