timestamp,symbol,open,high,low,close,volume,scenario
2024-01-02T14:30:00Z,SIM,100.0,100.190088,99.92,100.11,12000,trend_up_4h
2024-01-02T18:30:00Z,SIM,100.11,100.353049,100.023498,100.266412,12350,trend_up_4h
2024-01-02T22:30:00Z,SIM,100.266412,100.559748,100.173482,100.466633,12700,trend_up_4h
2024-01-03T02:30:00Z,SIM,100.466633,100.804956,100.367472,100.705558,13050,trend_up_4h
2024-01-03T06:30:00Z,SIM,100.705558,101.081392,100.600485,100.976036,13400,trend_up_4h
2024-01-03T10:30:00Z,SIM,100.976036,101.380365,100.865489,101.269497,13750,trend_up_4h
2024-01-03T14:30:00Z,SIM,101.269497,101.692526,101.154031,101.576709,14100,trend_up_4h
2024-01-03T18:30:00Z,SIM,101.576709,102.008662,101.456985,101.888569,14450,trend_up_4h
2024-01-03T22:30:00Z,SIM,101.888569,102.320459,101.765343,102.19686,14800,trend_up_4h
2024-01-04T02:30:00Z,SIM,102.19686,102.621149,102.07097,102.494892,15150,trend_up_4h
2024-01-04T06:30:00Z,SIM,102.494892,102.905965,102.367239,102.777959,15500,trend_up_4h
2024-01-04T10:30:00Z,SIM,102.777959,103.172362,102.649487,103.043558,15850,trend_up_4h
2024-01-04T14:30:00Z,SIM,103.043558,103.419985,102.91523,103.291348,16200,trend_up_4h
2024-01-04T18:30:00Z,SIM,103.291348,103.650375,103.164126,103.522868,16550,trend_up_4h
2024-01-04T22:30:00Z,SIM,103.522868,103.866474,103.39769,103.741032,16900,trend_up_4h
2024-01-05T02:30:00Z,SIM,103.741032,104.071967,103.618788,103.949478,17250,trend_up_4h
2024-01-05T06:30:00Z,SIM,103.949478,104.270568,103.830995,104.151854,17600,trend_up_4h
2024-01-05T10:30:00Z,SIM,104.151854,104.46531,104.037875,104.351112,17950,trend_up_4h
2024-01-05T14:30:00Z,SIM,104.351112,104.657949,104.242285,104.548916,18300,trend_up_4h
2024-01-05T18:30:00Z,SIM,104.548916,104.84854,104.445779,104.74521,18650,trend_up_4h
2024-01-05T22:30:00Z,SIM,104.74521,105.035233,104.648187,104.93803,12000,trend_up_4h
2024-01-06T02:30:00Z,SIM,104.93803,105.214327,104.847416,105.123552,12350,trend_up_4h
2024-01-06T06:30:00Z,SIM,105.123552,105.380698,105.039393,105.296401,12700,trend_up_4h
2024-01-06T10:30:00Z,SIM,105.296401,105.541358,105.205359,105.450182,13050,trend_up_4h
2024-01-06T14:30:00Z,SIM,105.450182,105.676088,105.35239,105.578177,13400,trend_up_4h
2024-01-06T18:30:00Z,SIM,105.578177,105.778492,105.473916,105.674137,13750,trend_up_4h
2024-01-06T22:30:00Z,SIM,105.674137,105.843445,105.563828,105.733076,14100,trend_up_4h
2024-01-07T02:30:00Z,SIM,105.733076,105.867799,105.617275,105.751978,14450,trend_up_4h
2024-01-07T06:30:00Z,SIM,105.751978,105.872595,105.609737,105.730329,14800,trend_up_4h
2024-01-07T10:30:00Z,SIM,105.730329,105.854982,105.545821,105.670403,15150,trend_up_4h
2024-01-07T14:30:00Z,SIM,105.670403,105.798228,105.449557,105.577269,15500,trend_up_4h
2024-01-07T18:30:00Z,SIM,105.577269,105.70734,105.32859,105.458514,15850,trend_up_4h
2024-01-07T22:30:00Z,SIM,105.458514,105.589867,105.192514,105.323699,16200,trend_up_4h
2024-01-08T02:30:00Z,SIM,105.323699,105.455353,105.05214,105.183619,16550,trend_up_4h
2024-01-08T06:30:00Z,SIM,105.183619,105.314604,104.918632,105.049449,16900,trend_up_4h
2024-01-08T10:30:00Z,SIM,105.049449,105.178819,104.802627,104.931852,17250,trend_up_4h
2024-01-08T14:30:00Z,SIM,104.931852,105.058709,104.713414,104.84016,17600,trend_up_4h
2024-01-08T18:30:00Z,SIM,104.84016,104.963666,104.658256,104.781693,17950,trend_up_4h
2024-01-08T22:30:00Z,SIM,104.781693,104.901086,104.641924,104.761293,18300,trend_up_4h
2024-01-09T02:30:00Z,SIM,104.761293,104.895717,104.646692,104.781094,18650,trend_up_4h
2024-01-09T06:30:00Z,SIM,104.781094,104.949847,104.671868,104.840559,12000,trend_up_4h
2024-01-09T10:30:00Z,SIM,104.840559,105.040232,104.73719,104.936767,12350,trend_up_4h
2024-01-09T14:30:00Z,SIM,104.936767,105.162172,104.839623,105.064909,12700,trend_up_4h
2024-01-09T18:30:00Z,SIM,105.064909,105.309748,104.974244,105.218951,13050,trend_up_4h
2024-01-09T22:30:00Z,SIM,105.218951,105.476815,105.134656,105.392381,13400,trend_up_4h
2024-01-10T02:30:00Z,SIM,105.392381,105.67032,105.301196,105.578973,13750,trend_up_4h
2024-01-10T06:30:00Z,SIM,105.578973,105.871622,105.481005,105.773473,14100,trend_up_4h
2024-01-10T10:30:00Z,SIM,105.773473,106.076839,105.668964,105.972134,14450,trend_up_4h
2024-01-10T14:30:00Z,SIM,105.972134,106.283932,105.861464,106.173052,14800,trend_up_4h
2024-01-10T18:30:00Z,SIM,106.173052,106.492794,106.056724,106.376243,15150,trend_up_4h
2024-01-10T22:30:00Z,SIM,106.376243,106.70508,106.254875,106.583476,15500,trend_up_4h
2024-01-11T02:30:00Z,SIM,106.583476,106.923804,106.457785,106.79786,15850,trend_up_4h
2024-01-11T06:30:00Z,SIM,106.79786,107.152744,106.668646,107.023257,16200,trend_up_4h
2024-01-11T10:30:00Z,SIM,107.023257,107.395736,106.891388,107.263571,16550,trend_up_4h
2024-01-11T14:30:00Z,SIM,107.263571,107.655937,107.129962,107.522006,16900,trend_up_4h
2024-01-11T18:30:00Z,SIM,107.522006,107.935133,107.387603,107.800383,17250,trend_up_4h
2024-01-11T22:30:00Z,SIM,107.800383,108.233193,107.666148,108.098587,17600,trend_up_4h
2024-01-12T02:30:00Z,SIM,108.098587,108.547714,107.965479,108.414218,17950,trend_up_4h
2024-01-12T06:30:00Z,SIM,108.414218,108.873919,108.283176,108.742481,18300,trend_up_4h
2024-01-12T10:30:00Z,SIM,108.742481,109.204819,108.614411,109.076356,18650,trend_up_4h
2024-01-12T14:30:00Z,SIM,109.076356,109.531636,108.952111,109.407014,12000,trend_up_4h
2024-01-12T18:30:00Z,SIM,109.407014,109.844451,109.287378,109.724468,12350,trend_up_4h
2024-01-12T22:30:00Z,SIM,109.724468,110.133023,109.610142,110.018391,12700,trend_up_4h
2024-01-13T02:30:00Z,SIM,110.018391,110.387689,109.909973,110.279014,13050,trend_up_4h
2024-01-13T06:30:00Z,SIM,110.279014,110.600253,110.176985,110.498021,13400,trend_up_4h
2024-01-13T10:30:00Z,SIM,110.498021,110.764772,110.40273,110.669333,13750,trend_up_4h
2024-01-13T14:30:00Z,SIM,110.669333,110.878518,110.580609,110.789697,14100,trend_up_4h
2024-01-13T18:30:00Z,SIM,110.789697,110.954982,110.69378,110.859005,14450,trend_up_4h
2024-01-13T22:30:00Z,SIM,110.859005,110.98326,110.756076,110.880311,14800,trend_up_4h
2024-01-14T02:30:00Z,SIM,110.880311,110.989923,110.749946,110.859537,15150,trend_up_4h
2024-01-14T06:30:00Z,SIM,110.859537,110.975364,110.689131,110.804901,15500,trend_up_4h
2024-01-14T10:30:00Z,SIM,110.804901,110.926351,110.604772,110.726136,15850,trend_up_4h
2024-01-14T14:30:00Z,SIM,110.726136,110.852508,110.507332,110.633599,16200,trend_up_4h
2024-01-14T18:30:00Z,SIM,110.633599,110.7641,110.40696,110.537348,16550,trend_up_4h
2024-01-14T22:30:00Z,SIM,110.537348,110.671112,110.312654,110.446307,16900,trend_up_4h
2024-01-15T02:30:00Z,SIM,110.446307,110.582412,110.231592,110.367599,17250,trend_up_4h
2024-01-15T06:30:00Z,SIM,110.367599,110.505084,110.168689,110.306096,17600,trend_up_4h
2024-01-15T10:30:00Z,SIM,110.306096,110.443979,110.12642,110.26425,17950,trend_up_4h
2024-01-15T14:30:00Z,SIM,110.26425,110.401543,110.104921,110.242186,18300,trend_up_4h
2024-01-15T18:30:00Z,SIM,110.242186,110.377915,110.102334,110.238058,18650,trend_up_4h
2024-01-15T22:30:00Z,SIM,110.238058,110.381839,110.104839,110.248607,12000,trend_up_4h
2024-01-16T02:30:00Z,SIM,110.248607,110.399698,110.118797,110.269863,12350,trend_up_4h
2024-01-16T06:30:00Z,SIM,110.269863,110.423507,110.1443,110.297911,12700,trend_up_4h
2024-01-16T10:30:00Z,SIM,110.297911,110.450214,110.177349,110.329617,13050,trend_up_4h
2024-01-16T14:30:00Z,SIM,110.329617,110.478188,110.214713,110.363249,13400,trend_up_4h
2024-01-16T18:30:00Z,SIM,110.363249,110.507645,110.254549,110.398909,13750,trend_up_4h
2024-01-16T22:30:00Z,SIM,110.398909,110.54083,110.29683,110.438713,14100,trend_up_4h
2024-01-17T02:30:00Z,SIM,110.438713,110.581935,110.343536,110.486716,14450,trend_up_4h
2024-01-17T06:30:00Z,SIM,110.486716,110.63726,110.398075,110.54857,14800,trend_up_4h
2024-01-17T10:30:00Z,SIM,110.54857,110.726802,110.452799,110.63096,15150,trend_up_4h
2024-01-17T14:30:00Z,SIM,110.63096,110.843761,110.528182,110.740881,15500,trend_up_4h
2024-01-17T18:30:00Z,SIM,110.740881,110.994507,110.63135,110.884833,15850,trend_up_4h
2024-01-17T22:30:00Z,SIM,110.884833,111.184119,110.768927,111.068021,16200,trend_up_4h
2024-01-18T02:30:00Z,SIM,111.068021,111.415685,110.946235,111.293651,16550,trend_up_4h
2024-01-18T06:30:00Z,SIM,111.293651,111.689763,111.16659,111.562395,16900,trend_up_4h
