timestamp,symbol,open,high,low,close,volume,scenario
2024-01-02T14:30:00Z,SIM,100.0,100.085004,99.92,100.005,12000,bad_data_1m
2024-01-02T14:31:00Z,SIM,100.005,100.097326,99.924106,100.016423,12350,bad_data_1m
2024-01-02T14:32:00Z,SIM,100.016423,100.115672,99.934648,100.033882,12700,bad_data_1m
2024-01-02T14:33:00Z,SIM,100.033882,100.139286,99.951257,100.056642,13050,bad_data_1m
2024-01-02T14:34:00Z,SIM,100.056642,100.167133,99.973215,100.083683,13400,bad_data_1m
2024-01-02T14:35:00Z,SIM,100.083683,100.197985,99.999518,100.113795,13750,bad_data_1m
2024-01-02T14:36:00Z,SIM,100.113795,100.230535,100.028974,100.145687,14100,bad_data_1m
2024-01-02T14:37:00Z,SIM,100.145687,100.263509,100.060304,100.178098,14450,bad_data_1m
2024-01-02T14:38:00Z,SIM,100.178098,100.295767,100.092259,100.209901,14800,bad_data_1m
2024-01-02T14:39:00Z,SIM,100.209901,100.326395,100.123723,100.24019,15150,bad_data_1m
2024-01-02T14:40:00Z,SIM,100.24019,100.354756,100.153796,100.268338,15500,bad_data_1m
2024-01-02T14:40:00Z,SIM,100.24019,100.354756,100.153796,100.368606,15500,bad_data_1m
2024-01-02T14:41:00Z,SIM,100.268338,100.380524,100.181856,100.29402,15850,bad_data_1m
2024-01-02T14:42:00Z,SIM,100.29402,100.403669,100.207581,100.317209,16200,bad_data_1m
2024-01-02T14:43:00Z,SIM,100.317209,100.424415,100.230941,100.338129,16550,bad_data_1m
2024-01-02T14:44:00Z,SIM,100.338129,100.443174,100.252156,100.357185,16900,bad_data_1m
2024-01-02T14:45:00Z,SIM,100.357185,100.460451,100.271625,100.374877,17250,bad_data_1m
2024-01-02T14:46:00Z,SIM,100.374877,100.476753,100.289839,100.391702,17600,bad_data_1m
2024-01-02T14:47:00Z,SIM,100.391702,100.492491,100.307284,100.408059,17950,bad_data_1m
2024-01-02T14:48:00Z,SIM,100.408059,100.507901,100.324345,100.424174,18300,bad_data_1m
2024-01-02T14:49:00Z,SIM,100.424174,99.922053,100.94224,100.44004,18650,bad_data_1m
2024-01-02T14:50:00Z,SIM,100.44004,100.537523,100.357926,100.455397,12000,bad_data_1m
2024-01-02T14:51:00Z,SIM,100.455397,100.551001,100.374147,100.469739,12350,bad_data_1m
2024-01-02T14:52:00Z,SIM,100.469739,100.56275,100.389355,100.482357,12700,bad_data_1m
2024-01-02T14:53:00Z,SIM,100.482357,100.573707,100.401069,100.492411,13050,bad_data_1m
2024-01-02T14:54:00Z,SIM,100.492411,100.581201,100.41024,100.499024,13400,bad_data_1m
2024-01-02T14:55:00Z,SIM,100.499024,100.5844,100.416007,100.501382,13750,bad_data_1m
2024-01-02T14:56:00Z,SIM,100.501382,100.585187,100.415035,100.498838,14100,bad_data_1m
2024-01-02T14:57:00Z,SIM,100.498838,100.583357,100.406491,100.491004,14450,bad_data_1m
2024-01-02T14:58:00Z,SIM,100.491004,100.57615,100.392684,100.477818,14800,bad_data_1m
2024-01-02T14:59:00Z,SIM,100.477818,100.563489,100.373927,100.459582,15150,bad_data_1m
2024-01-02T15:00:00Z,SIM,100.459582,100.545665,100.350896,100.43696,15500,bad_data_1m
2024-01-02T15:01:00Z,SIM,100.43696,100.523335,100.324593,100.410946,15850,bad_data_1m
2024-01-02T15:02:00Z,SIM,100.410946,100.497488,100.29628,100.382798,16200,bad_data_1m
2024-01-02T15:03:00Z,SIM,100.382798,100.469378,100.267383,100.353938,16550,bad_data_1m
2024-01-02T15:04:00Z,SIM,100.353938,100.440428,100.239379,100.325845,16900,bad_data_1m
2024-01-02T15:05:00Z,SIM,100.325845,100.412118,100.213684,100.299935,17250,bad_data_1m
2024-01-02T15:06:00Z,SIM,100.299935,100.385872,100.191536,100.277454,17600,bad_data_1m
2024-01-02T15:07:00Z,SIM,100.277454,100.362941,100.173909,100.25938,17950,bad_data_1m
2024-01-02T15:08:00Z,SIM,100.25938,100.344315,100.161442,100.246365,18300,bad_data_1m
2024-01-02T15:09:00Z,SIM,100.246365,100.330654,100.15441,100.238693,18650,bad_data_1m
